,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,freq,Frequency
3032,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),9.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Ownership - Annual,2008,2008-01-01,510983.0,510983.0,A,Annual
3033,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),9.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Ownership - Annual,2009,2009-01-01,545515.0,545515.0,A,Annual
3034,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),9.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Ownership - Annual,2010,2010-01-01,585703.0,585703.0,A,Annual
3035,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),9.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Ownership - Annual,2011,2011-01-01,654718.0,654718.0,A,Annual
3036,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),9.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Ownership - Annual,2012,2012-01-01,734411.0,734411.0,A,Annual
3037,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),9.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Ownership - Annual,2013,2013-01-01,874028.0,874028.0,A,Annual
3038,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),9.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Ownership - Annual,2014,2014-01-01,1061698.14,1061698.14,A,Annual
3039,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),9.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Ownership - Annual,2015,2015-01-01,1262052.0,1262052.0,A,Annual
3040,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),9.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Ownership - Annual,2016,2016-01-01,1490450.5,1490450.5,A,Annual
3041,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),9.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Ownership - Annual,2017,2017-01-01,1665826.03,1665826.03,A,Annual
3042,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),9.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Ownership - Annual,2018,2018-01-01,1910567.26,1910567.26,A,Annual
3043,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),9.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Ownership - Annual,2019,2019-01-01,NA,,A,Annual
3044,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),1.A,I. Current Account - Annual,2010,2010-01-01,5144.29,5144.29,A,Annual
3045,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),1.A,I. Current Account - Annual,2011,2011-01-01,NA,,A,Annual
3046,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),1.A,I. Current Account - Annual,2012,2012-01-01,-24418.12,-24418.12,A,Annual
3047,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),1.A,I. Current Account - Annual,2013,2013-01-01,-29109.46,-29109.46,A,Annual
3048,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),1.A,I. Current Account - Annual,2014,2014-01-01,-27509.87,-27509.87,A,Annual
3049,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),1.A,I. Current Account - Annual,2015,2015-01-01,-17518.74,-17518.74,A,Annual
3050,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),1.A,I. Current Account - Annual,2016,2016-01-01,-16952.26,-16952.26,A,Annual
3051,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),1.A,I. Current Account - Annual,2017,2017-01-01,-16195.63,-16195.63,A,Annual
3052,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),1.A,I. Current Account - Annual,2018,2018-01-01,-30483.97,-30483.97,A,Annual
3053,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),1.A,I. Current Account - Annual,2019,2019-01-01,NA,,A,Annual
3054,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),10.A,I. Current Account - A. Goods - 1. General Merchandise - a. Non-Oil and Gas - - Imports - Annual,2010,2010-01-01,-93457.74,-93457.74,A,Annual
3055,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),10.A,I. Current Account - A. Goods - 1. General Merchandise - a. Non-Oil and Gas - - Imports - Annual,2011,2011-01-01,NA,,A,Annual
3056,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),10.A,I. Current Account - A. Goods - 1. General Merchandise - a. Non-Oil and Gas - - Imports - Annual,2012,2012-01-01,-137815.9,-137815.9,A,Annual
3057,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),10.A,I. Current Account - A. Goods - 1. General Merchandise - a. Non-Oil and Gas - - Imports - Annual,2013,2013-01-01,-132928.34,-132928.34,A,Annual
3058,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),10.A,I. Current Account - A. Goods - 1. General Merchandise - a. Non-Oil and Gas - - Imports - Annual,2014,2014-01-01,-127704.25,-127704.25,A,Annual
3059,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),10.A,I. Current Account - A. Goods - 1. General Merchandise - a. Non-Oil and Gas - - Imports - Annual,2015,2015-01-01,-111518.49,-111518.49,A,Annual
3060,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),10.A,I. Current Account - A. Goods - 1. General Merchandise - a. Non-Oil and Gas - - Imports - Annual,2016,2016-01-01,-110672.45,-110672.45,A,Annual
3061,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),10.A,I. Current Account - A. Goods - 1. General Merchandise - a. Non-Oil and Gas - - Imports - Annual,2017,2017-01-01,-126164.43,-126164.43,A,Annual
3062,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),10.A,I. Current Account - A. Goods - 1. General Merchandise - a. Non-Oil and Gas - - Imports - Annual,2018,2018-01-01,-149902.8,-149902.8,A,Annual
3063,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),10.A,I. Current Account - A. Goods - 1. General Merchandise - a. Non-Oil and Gas - - Imports - Annual,2019,2019-01-01,NA,,A,Annual
3064,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),11.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - Annual,2010,2010-01-01,3232.37,3232.37,A,Annual
3065,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),11.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - Annual,2011,2011-01-01,NA,,A,Annual
3066,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),11.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - Annual,2012,2012-01-01,-5238.94,-5238.94,A,Annual
3067,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),11.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - Annual,2013,2013-01-01,-9708.56,-9708.56,A,Annual
3068,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),11.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - Annual,2014,2014-01-01,-11829.61,-11829.61,A,Annual
3069,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),11.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - Annual,2015,2015-01-01,-5703.49,-5703.49,A,Annual
3070,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),11.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - Annual,2016,2016-01-01,-4771.63,-4771.63,A,Annual
3071,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),11.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - Annual,2017,2017-01-01,-7349.45,-7349.45,A,Annual
3072,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),11.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - Annual,2018,2018-01-01,-11615.17,-11615.17,A,Annual
3073,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),11.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - Annual,2019,2019-01-01,NA,,A,Annual
3074,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),12.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - - Exports - Annual,2010,2010-01-01,28658.46,28658.46,A,Annual
3075,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),12.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - - Exports - Annual,2011,2011-01-01,NA,,A,Annual
3076,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),12.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - - Exports - Annual,2012,2012-01-01,35571.43,35571.43,A,Annual
3077,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),12.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - - Exports - Annual,2013,2013-01-01,33588.42,33588.42,A,Annual
3078,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),12.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - - Exports - Annual,2014,2014-01-01,28752.07,28752.07,A,Annual
3079,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),12.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - - Exports - Annual,2015,2015-01-01,17183.65,17183.65,A,Annual
3080,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),12.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - - Exports - Annual,2016,2016-01-01,12916.14,12916.14,A,Annual
3081,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),12.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - - Exports - Annual,2017,2017-01-01,15572.96,15572.96,A,Annual
3082,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),12.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - - Exports - Annual,2018,2018-01-01,17614.18,17614.18,A,Annual
3083,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),12.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - - Exports - Annual,2019,2019-01-01,NA,,A,Annual
3084,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),13.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - - Imports - Annual,2010,2010-01-01,-25426.09,-25426.09,A,Annual
3085,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),13.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - - Imports - Annual,2011,2011-01-01,NA,,A,Annual
3086,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),13.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - - Imports - Annual,2012,2012-01-01,-40810.38,-40810.38,A,Annual
3087,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),13.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - - Imports - Annual,2013,2013-01-01,-43296.98,-43296.98,A,Annual
3088,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),13.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - - Imports - Annual,2014,2014-01-01,-40581.68,-40581.68,A,Annual
3089,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),13.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - - Imports - Annual,2015,2015-01-01,-22887.14,-22887.14,A,Annual
3090,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),13.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - - Imports - Annual,2016,2016-01-01,-17687.78,-17687.78,A,Annual
3091,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),13.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - - Imports - Annual,2017,2017-01-01,-22922.41,-22922.41,A,Annual
3092,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),13.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - - Imports - Annual,2018,2018-01-01,-29229.36,-29229.36,A,Annual
3093,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),13.A,I. Current Account - A. Goods - 1. General Merchandise - b. Oil and Gas - - Imports - Annual,2019,2019-01-01,NA,,A,Annual
3094,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),14.A,I. Current Account - A. Goods - 2. Other Goods - Annual,2010,2010-01-01,1020.02,1020.02,A,Annual
3095,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),14.A,I. Current Account - A. Goods - 2. Other Goods - Annual,2011,2011-01-01,NA,,A,Annual
3096,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),14.A,I. Current Account - A. Goods - 2. Other Goods - Annual,2012,2012-01-01,1968.61,1968.61,A,Annual
3097,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),14.A,I. Current Account - A. Goods - 2. Other Goods - Annual,2013,2013-01-01,1764.56,1764.56,A,Annual
3098,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),14.A,I. Current Account - A. Goods - 2. Other Goods - Annual,2014,2014-01-01,1508.54,1508.54,A,Annual
3099,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),14.A,I. Current Account - A. Goods - 2. Other Goods - Annual,2015,2015-01-01,729.54,729.54,A,Annual
3100,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),14.A,I. Current Account - A. Goods - 2. Other Goods - Annual,2016,2016-01-01,573.61,573.61,A,Annual
3101,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),14.A,I. Current Account - A. Goods - 2. Other Goods - Annual,2017,2017-01-01,899.05,899.05,A,Annual
3102,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),14.A,I. Current Account - A. Goods - 2. Other Goods - Annual,2018,2018-01-01,-9.49,-9.49,A,Annual
3103,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),14.A,I. Current Account - A. Goods - 2. Other Goods - Annual,2019,2019-01-01,NA,,A,Annual
3104,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),15.A,I. Current Account - A. Goods - 2. Other Goods - - Exports - Annual,2010,2010-01-01,1099.37,1099.37,A,Annual
3105,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),15.A,I. Current Account - A. Goods - 2. Other Goods - - Exports - Annual,2011,2011-01-01,NA,,A,Annual
3106,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),15.A,I. Current Account - A. Goods - 2. Other Goods - - Exports - Annual,2012,2012-01-01,2009.29,2009.29,A,Annual
3107,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),15.A,I. Current Account - A. Goods - 2. Other Goods - - Exports - Annual,2013,2013-01-01,1795.23,1795.23,A,Annual
3108,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),15.A,I. Current Account - A. Goods - 2. Other Goods - - Exports - Annual,2014,2014-01-01,1532.83,1532.83,A,Annual
3109,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),15.A,I. Current Account - A. Goods - 2. Other Goods - - Exports - Annual,2015,2015-01-01,1399.83,1399.83,A,Annual
3110,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),15.A,I. Current Account - A. Goods - 2. Other Goods - - Exports - Annual,2016,2016-01-01,1365.18,1365.18,A,Annual
3111,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),15.A,I. Current Account - A. Goods - 2. Other Goods - - Exports - Annual,2017,2017-01-01,1880.79,1880.79,A,Annual
3112,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),15.A,I. Current Account - A. Goods - 2. Other Goods - - Exports - Annual,2018,2018-01-01,2022.25,2022.25,A,Annual
3113,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),15.A,I. Current Account - A. Goods - 2. Other Goods - - Exports - Annual,2019,2019-01-01,NA,,A,Annual
3114,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),16.A,I. Current Account - A. Goods - 2. Other Goods - - Imports - Annual,2010,2010-01-01,-79.35,-79.35,A,Annual
3115,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),16.A,I. Current Account - A. Goods - 2. Other Goods - - Imports - Annual,2011,2011-01-01,NA,,A,Annual
3116,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),16.A,I. Current Account - A. Goods - 2. Other Goods - - Imports - Annual,2012,2012-01-01,-40.67,-40.67,A,Annual
3117,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),16.A,I. Current Account - A. Goods - 2. Other Goods - - Imports - Annual,2013,2013-01-01,-30.67,-30.67,A,Annual
3118,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),16.A,I. Current Account - A. Goods - 2. Other Goods - - Imports - Annual,2014,2014-01-01,-24.29,-24.29,A,Annual
3119,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),16.A,I. Current Account - A. Goods - 2. Other Goods - - Imports - Annual,2015,2015-01-01,-670.29,-670.29,A,Annual
3120,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),16.A,I. Current Account - A. Goods - 2. Other Goods - - Imports - Annual,2016,2016-01-01,-791.57,-791.57,A,Annual
3121,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),16.A,I. Current Account - A. Goods - 2. Other Goods - - Imports - Annual,2017,2017-01-01,-981.74,-981.74,A,Annual
3122,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),16.A,I. Current Account - A. Goods - 2. Other Goods - - Imports - Annual,2018,2018-01-01,-2031.73,-2031.73,A,Annual
3123,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),16.A,I. Current Account - A. Goods - 2. Other Goods - - Imports - Annual,2019,2019-01-01,NA,,A,Annual
3124,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),17.A,I. Current Account - B. Services - Annual,2010,2010-01-01,-9790.51,-9790.51,A,Annual
3125,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),17.A,I. Current Account - B. Services - Annual,2011,2011-01-01,NA,,A,Annual
3126,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),17.A,I. Current Account - B. Services - Annual,2012,2012-01-01,-10564.2,-10564.2,A,Annual
3127,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),17.A,I. Current Account - B. Services - Annual,2013,2013-01-01,-12070.48,-12070.48,A,Annual
3128,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),17.A,I. Current Account - B. Services - Annual,2014,2014-01-01,-10009.69,-10009.69,A,Annual
3129,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),17.A,I. Current Account - B. Services - Annual,2015,2015-01-01,-8696.67,-8696.67,A,Annual
3130,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),17.A,I. Current Account - B. Services - Annual,2016,2016-01-01,-7083.66,-7083.66,A,Annual
3131,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),17.A,I. Current Account - B. Services - Annual,2017,2017-01-01,-7379.16,-7379.16,A,Annual
3132,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),17.A,I. Current Account - B. Services - Annual,2018,2018-01-01,-6479.07,-6479.07,A,Annual
3133,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),17.A,I. Current Account - B. Services - Annual,2019,2019-01-01,NA,,A,Annual
3134,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),18.A,I. Current Account - B. Services - - Exports - Annual,2010,2010-01-01,16670.49,16670.49,A,Annual
3135,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),18.A,I. Current Account - B. Services - - Exports - Annual,2011,2011-01-01,NA,,A,Annual
3136,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),18.A,I. Current Account - B. Services - - Exports - Annual,2012,2012-01-01,23660.23,23660.23,A,Annual
3137,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),18.A,I. Current Account - B. Services - - Exports - Annual,2013,2013-01-01,22944.08,22944.08,A,Annual
3138,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),18.A,I. Current Account - B. Services - - Exports - Annual,2014,2014-01-01,23530.93,23530.93,A,Annual
3139,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),18.A,I. Current Account - B. Services - - Exports - Annual,2015,2015-01-01,22220.88,22220.88,A,Annual
3140,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),18.A,I. Current Account - B. Services - - Exports - Annual,2016,2016-01-01,23323.54,23323.54,A,Annual
3141,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),18.A,I. Current Account - B. Services - - Exports - Annual,2017,2017-01-01,25327.66,25327.66,A,Annual
3142,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),18.A,I. Current Account - B. Services - - Exports - Annual,2018,2018-01-01,30318.66,30318.66,A,Annual
3143,annual,BI,TABEL5_1,V.1. INDONESIA'S BALANCE OF PAYMENTS : SUMMARY (Millions of USD),18.A,I. Current Account - B. Services - - Exports - Annual,2019,2019-01-01,NA,,A,Annual
