,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,DATA_TYPE_AGGR,VALUATION,ADJUSTMENT,EDITION,Frequency,Territory,Aggregate,Valuation,Adjustment,Edition
22,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P1_C_W2_S1.Y.N.2024M9,annual – Italy – output – in previous year prices – raw data – Sep-2024,2018,2018-01-01,3331690.3,3331690.3,A,IT,P1_C_W2_S1,Y,N,2024M9,annual,Italy,output,in previous year prices,raw data,Sep-2024
23,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P1_C_W2_S1.Y.N.2024M9,annual – Italy – output – in previous year prices – raw data – Sep-2024,2019,2019-01-01,3386049.3,3386049.3,A,IT,P1_C_W2_S1,Y,N,2024M9,annual,Italy,output,in previous year prices,raw data,Sep-2024
24,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P1_C_W2_S1.Y.N.2024M9,annual – Italy – output – in previous year prices – raw data – Sep-2024,2020,2020-01-01,3144074.6,3144074.6,A,IT,P1_C_W2_S1,Y,N,2024M9,annual,Italy,output,in previous year prices,raw data,Sep-2024
25,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P1_C_W2_S1.Y.N.2024M9,annual – Italy – output – in previous year prices – raw data – Sep-2024,2021,2021-01-01,3493182.7,3493182.7,A,IT,P1_C_W2_S1,Y,N,2024M9,annual,Italy,output,in previous year prices,raw data,Sep-2024
26,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P1_C_W2_S1.Y.N.2024M9,annual – Italy – output – in previous year prices – raw data – Sep-2024,2022,2022-01-01,3802806.5,3802806.5,A,IT,P1_C_W2_S1,Y,N,2024M9,annual,Italy,output,in previous year prices,raw data,Sep-2024
27,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P1_C_W2_S1.Y.N.2024M9,annual – Italy – output – in previous year prices – raw data – Sep-2024,2023,2023-01-01,4187222.3,4187222.3,A,IT,P1_C_W2_S1,Y,N,2024M9,annual,Italy,output,in previous year prices,raw data,Sep-2024
0,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,1995,1995-01-01,1407816.5,1407816.5,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
1,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,1996,1996-01-01,1424684.4,1424684.4,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
2,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,1997,1997-01-01,1501949.3,1501949.3,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
3,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,1998,1998-01-01,1557442.7,1557442.7,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
4,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,1999,1999-01-01,1627127.4,1627127.4,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
5,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2000,2000-01-01,1725747.1,1725747.1,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
6,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2001,2001-01-01,1775231.3,1775231.3,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
7,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2002,2002-01-01,1793611.9,1793611.9,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
8,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2003,2003-01-01,1807044.6,1807044.6,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
9,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2004,2004-01-01,1829315.5,1829315.5,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
10,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2005,2005-01-01,1859183.8,1859183.8,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
11,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2006,2006-01-01,1909969.6,1909969.6,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
12,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2007,2007-01-01,1971341.5,1971341.5,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
13,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2008,2008-01-01,1920654.9,1920654.9,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
14,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2009,2009-01-01,1724484.3,1724484.3,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
15,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2010,2010-01-01,1792308.2,1792308.2,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
16,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2011,2011-01-01,1783900.1,1783900.1,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
17,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2012,2012-01-01,1681437.0,1681437.0,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
18,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2013,2013-01-01,1635807.7,1635807.7,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
19,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2014,2014-01-01,1637815.6,1637815.6,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
20,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2015,2015-01-01,1674239.7,1674239.7,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
21,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2016,2016-01-01,1685446.5,1685446.5,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
22,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2017,2017-01-01,1749346.3,1749346.3,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
23,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2018,2018-01-01,1775520.5,1775520.5,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
24,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2019,2019-01-01,1777037.8,1777037.8,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
25,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2020,2020-01-01,1646957.5,1646957.5,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
26,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2021,2021-01-01,1862713.0,1862713.0,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
27,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2022,2022-01-01,1971089.0,1971089.0,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
28,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.L_2020.N.2024M9,annual – Italy – intermediate consumption – chain linked - reference year 2020 – raw data – Sep-2024,2023,2023-01-01,2015528.1,2015528.1,A,IT,P2_D_W2_S1,L_2020,N,2024M9,annual,Italy,intermediate consumption,chain linked - reference year 2020,raw data,Sep-2024
0,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.V.N.2024M9,annual – Italy – intermediate consumption – current prices – raw data – Sep-2024,1995,1995-01-01,963090.5,963090.5,A,IT,P2_D_W2_S1,V,N,2024M9,annual,Italy,intermediate consumption,current prices,raw data,Sep-2024
1,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.V.N.2024M9,annual – Italy – intermediate consumption – current prices – raw data – Sep-2024,1996,1996-01-01,994704.4,994704.4,A,IT,P2_D_W2_S1,V,N,2024M9,annual,Italy,intermediate consumption,current prices,raw data,Sep-2024
2,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.V.N.2024M9,annual – Italy – intermediate consumption – current prices – raw data – Sep-2024,1997,1997-01-01,1062580.2,1062580.2,A,IT,P2_D_W2_S1,V,N,2024M9,annual,Italy,intermediate consumption,current prices,raw data,Sep-2024
3,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.V.N.2024M9,annual – Italy – intermediate consumption – current prices – raw data – Sep-2024,1998,1998-01-01,1116093.6,1116093.6,A,IT,P2_D_W2_S1,V,N,2024M9,annual,Italy,intermediate consumption,current prices,raw data,Sep-2024
4,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.V.N.2024M9,annual – Italy – intermediate consumption – current prices – raw data – Sep-2024,1999,1999-01-01,1178673.3,1178673.3,A,IT,P2_D_W2_S1,V,N,2024M9,annual,Italy,intermediate consumption,current prices,raw data,Sep-2024
5,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.V.N.2024M9,annual – Italy – intermediate consumption – current prices – raw data – Sep-2024,2000,2000-01-01,1306551.5,1306551.5,A,IT,P2_D_W2_S1,V,N,2024M9,annual,Italy,intermediate consumption,current prices,raw data,Sep-2024
6,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.V.N.2024M9,annual – Italy – intermediate consumption – current prices – raw data – Sep-2024,2001,2001-01-01,1370880.6,1370880.6,A,IT,P2_D_W2_S1,V,N,2024M9,annual,Italy,intermediate consumption,current prices,raw data,Sep-2024
7,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.V.N.2024M9,annual – Italy – intermediate consumption – current prices – raw data – Sep-2024,2002,2002-01-01,1405000.9,1405000.9,A,IT,P2_D_W2_S1,V,N,2024M9,annual,Italy,intermediate consumption,current prices,raw data,Sep-2024
8,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.V.N.2024M9,annual – Italy – intermediate consumption – current prices – raw data – Sep-2024,2003,2003-01-01,1439115.5,1439115.5,A,IT,P2_D_W2_S1,V,N,2024M9,annual,Italy,intermediate consumption,current prices,raw data,Sep-2024
9,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.V.N.2024M9,annual – Italy – intermediate consumption – current prices – raw data – Sep-2024,2004,2004-01-01,1507168.4,1507168.4,A,IT,P2_D_W2_S1,V,N,2024M9,annual,Italy,intermediate consumption,current prices,raw data,Sep-2024
10,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.V.N.2024M9,annual – Italy – intermediate consumption – current prices – raw data – Sep-2024,2005,2005-01-01,1583568.4,1583568.4,A,IT,P2_D_W2_S1,V,N,2024M9,annual,Italy,intermediate consumption,current prices,raw data,Sep-2024
11,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.V.N.2024M9,annual – Italy – intermediate consumption – current prices – raw data – Sep-2024,2006,2006-01-01,1691617.5,1691617.5,A,IT,P2_D_W2_S1,V,N,2024M9,annual,Italy,intermediate consumption,current prices,raw data,Sep-2024
12,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.V.N.2024M9,annual – Italy – intermediate consumption – current prices – raw data – Sep-2024,2007,2007-01-01,1790992.8,1790992.8,A,IT,P2_D_W2_S1,V,N,2024M9,annual,Italy,intermediate consumption,current prices,raw data,Sep-2024
13,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.V.N.2024M9,annual – Italy – intermediate consumption – current prices – raw data – Sep-2024,2008,2008-01-01,1821846.5,1821846.5,A,IT,P2_D_W2_S1,V,N,2024M9,annual,Italy,intermediate consumption,current prices,raw data,Sep-2024
14,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.V.N.2024M9,annual – Italy – intermediate consumption – current prices – raw data – Sep-2024,2009,2009-01-01,1589779.1,1589779.1,A,IT,P2_D_W2_S1,V,N,2024M9,annual,Italy,intermediate consumption,current prices,raw data,Sep-2024
15,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.V.N.2024M9,annual – Italy – intermediate consumption – current prices – raw data – Sep-2024,2010,2010-01-01,1705632.7,1705632.7,A,IT,P2_D_W2_S1,V,N,2024M9,annual,Italy,intermediate consumption,current prices,raw data,Sep-2024
16,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.V.N.2024M9,annual – Italy – intermediate consumption – current prices – raw data – Sep-2024,2011,2011-01-01,1775576.8,1775576.8,A,IT,P2_D_W2_S1,V,N,2024M9,annual,Italy,intermediate consumption,current prices,raw data,Sep-2024
17,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.V.N.2024M9,annual – Italy – intermediate consumption – current prices – raw data – Sep-2024,2012,2012-01-01,1715281.1,1715281.1,A,IT,P2_D_W2_S1,V,N,2024M9,annual,Italy,intermediate consumption,current prices,raw data,Sep-2024
18,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P2_D_W2_S1.V.N.2024M9,annual – Italy – intermediate consumption – current prices – raw data – Sep-2024,2013,2013-01-01,1670152.9,1670152.9,A,IT,P2_D_W2_S1,V,N,2024M9,annual,Italy,intermediate consumption,current prices,raw data,Sep-2024
