,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,freq,Frequency,REF_AREA
2885,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),26.A,GOVERNMENT DEBT SECURITIES - Treasury Bills - By Ownership - Customers - Annual,2017,2017-01-01,34265.5,34265.5,A,Annual,IDN
2886,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),26.A,GOVERNMENT DEBT SECURITIES - Treasury Bills - By Ownership - Customers - Annual,2018,2018-01-01,7584.32,7584.32,A,Annual,IDN
2887,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),26.A,GOVERNMENT DEBT SECURITIES - Treasury Bills - By Ownership - Customers - Annual,2019,2019-01-01,NA,,A,Annual,IDN
2888,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),27.A,GOVERNMENT ISLAMIC SECURITIES - Annual,2008,2008-01-01,4700.0,4700.0,A,Annual,IDN
2889,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),27.A,GOVERNMENT ISLAMIC SECURITIES - Annual,2009,2009-01-01,14219.0,14219.0,A,Annual,IDN
2890,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),27.A,GOVERNMENT ISLAMIC SECURITIES - Annual,2010,2010-01-01,38500.0,38500.0,A,Annual,IDN
2891,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),27.A,GOVERNMENT ISLAMIC SECURITIES - Annual,2011,2011-01-01,62771.0,62771.0,A,Annual,IDN
2892,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),27.A,GOVERNMENT ISLAMIC SECURITIES - Annual,2012,2012-01-01,98818.0,98818.0,A,Annual,IDN
2893,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),27.A,GOVERNMENT ISLAMIC SECURITIES - Annual,2013,2013-01-01,118707.0,118707.0,A,Annual,IDN
2894,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),27.A,GOVERNMENT ISLAMIC SECURITIES - Annual,2014,2014-01-01,143900.73,143900.73,A,Annual,IDN
2895,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),27.A,GOVERNMENT ISLAMIC SECURITIES - Annual,2015,2015-01-01,201017.0,201017.0,A,Annual,IDN
2896,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),27.A,GOVERNMENT ISLAMIC SECURITIES - Annual,2016,2016-01-01,284990.5,284990.5,A,Annual,IDN
2897,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),27.A,GOVERNMENT ISLAMIC SECURITIES - Annual,2017,2017-01-01,382210.22,382210.22,A,Annual,IDN
2898,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),27.A,GOVERNMENT ISLAMIC SECURITIES - Annual,2018,2018-01-01,433627.33,433627.33,A,Annual,IDN
2899,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),27.A,GOVERNMENT ISLAMIC SECURITIES - Annual,2019,2019-01-01,NA,,A,Annual,IDN
2900,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),28.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Annual,2008,2008-01-01,4700.0,4700.0,A,Annual,IDN
2901,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),28.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Annual,2009,2009-01-01,14219.0,14219.0,A,Annual,IDN
2902,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),28.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Annual,2010,2010-01-01,38500.0,38500.0,A,Annual,IDN
2903,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),28.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Annual,2011,2011-01-01,62771.0,62771.0,A,Annual,IDN
2904,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),28.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Annual,2012,2012-01-01,98818.0,98818.0,A,Annual,IDN
2905,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),28.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Annual,2013,2013-01-01,118707.0,118707.0,A,Annual,IDN
2906,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),28.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Annual,2014,2014-01-01,143900.73,143900.73,A,Annual,IDN
2907,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),28.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Annual,2015,2015-01-01,201017.0,201017.0,A,Annual,IDN
2908,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),28.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Annual,2016,2016-01-01,284990.5,284990.5,A,Annual,IDN
2909,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),28.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Annual,2017,2017-01-01,382210.22,382210.22,A,Annual,IDN
2910,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),28.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Annual,2018,2018-01-01,433627.33,433627.33,A,Annual,IDN
2911,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),28.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Annual,2019,2019-01-01,NA,,A,Annual,IDN
2912,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),29.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Fixed Rate - Annual,2008,2008-01-01,0.0,0.0,A,Annual,IDN
2913,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),29.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Fixed Rate - Annual,2009,2009-01-01,0.0,0.0,A,Annual,IDN
2914,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),29.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Fixed Rate - Annual,2010,2010-01-01,0.0,0.0,A,Annual,IDN
2915,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),29.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Fixed Rate - Annual,2011,2011-01-01,0.0,0.0,A,Annual,IDN
2916,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),29.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Fixed Rate - Annual,2012,2012-01-01,0.0,0.0,A,Annual,IDN
2917,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),29.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Fixed Rate - Annual,2013,2013-01-01,0.0,0.0,A,Annual,IDN
2918,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),29.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Fixed Rate - Annual,2014,2014-01-01,0.0,0.0,A,Annual,IDN
2919,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),29.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Fixed Rate - Annual,2015,2015-01-01,0.0,0.0,A,Annual,IDN
2920,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),29.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Fixed Rate - Annual,2016,2016-01-01,201917.0,201917.0,A,Annual,IDN
2921,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),29.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Fixed Rate - Annual,2017,2017-01-01,292543.96,292543.96,A,Annual,IDN
2922,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),29.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Fixed Rate - Annual,2018,2018-01-01,349457.77,349457.77,A,Annual,IDN
2923,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),29.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Fixed Rate - Annual,2019,2019-01-01,NA,,A,Annual,IDN
2924,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),3.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Annual,2008,2008-01-01,510983.0,510983.0,A,Annual,IDN
2925,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),3.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Annual,2009,2009-01-01,545515.0,545515.0,A,Annual,IDN
2926,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),3.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Annual,2010,2010-01-01,585703.0,585703.0,A,Annual,IDN
2927,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),3.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Annual,2011,2011-01-01,654718.0,654718.0,A,Annual,IDN
2928,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),3.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Annual,2012,2012-01-01,734411.0,734411.0,A,Annual,IDN
2929,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),3.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Annual,2013,2013-01-01,874028.0,874028.0,A,Annual,IDN
2930,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),3.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Annual,2014,2014-01-01,1061698.13,1061698.13,A,Annual,IDN
2931,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),3.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Annual,2015,2015-01-01,1262052.0,1262052.0,A,Annual,IDN
2932,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),3.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Annual,2016,2016-01-01,1490450.5,1490450.5,A,Annual,IDN
2933,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),3.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Annual,2017,2017-01-01,1665826.03,1665826.03,A,Annual,IDN
2934,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),3.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Annual,2018,2018-01-01,1910567.26,1910567.26,A,Annual,IDN
2935,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),3.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Annual,2019,2019-01-01,NA,,A,Annual,IDN
2936,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),30.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Retail SBSN - Annual,2008,2008-01-01,0.0,0.0,A,Annual,IDN
2937,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),30.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Retail SBSN - Annual,2009,2009-01-01,5556.0,5556.0,A,Annual,IDN
2938,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),30.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Retail SBSN - Annual,2010,2010-01-01,13590.0,13590.0,A,Annual,IDN
2939,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),30.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Retail SBSN - Annual,2011,2011-01-01,20932.0,20932.0,A,Annual,IDN
2940,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),30.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Retail SBSN - Annual,2012,2012-01-01,28989.0,28989.0,A,Annual,IDN
2941,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),30.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Retail SBSN - Annual,2013,2013-01-01,35924.0,35924.0,A,Annual,IDN
2942,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),30.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Retail SBSN - Annual,2014,2014-01-01,47906.03,47906.03,A,Annual,IDN
2943,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),30.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Retail SBSN - Annual,2015,2015-01-01,56257.0,56257.0,A,Annual,IDN
2944,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),30.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Retail SBSN - Annual,2016,2016-01-01,72788.38,72788.38,A,Annual,IDN
2945,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),30.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Retail SBSN - Annual,2017,2017-01-01,67502.34,67502.34,A,Annual,IDN
2946,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),30.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Retail SBSN - Annual,2018,2018-01-01,53973.88,53973.88,A,Annual,IDN
2947,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),30.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Retail SBSN - Annual,2019,2019-01-01,NA,,A,Annual,IDN
2948,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),31.A,GOVERNMENT ISLAMIC SECURITIES - By Type - SPN - Annual,2008,2008-01-01,0.0,0.0,A,Annual,IDN
2949,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),31.A,GOVERNMENT ISLAMIC SECURITIES - By Type - SPN - Annual,2009,2009-01-01,0.0,0.0,A,Annual,IDN
2950,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),31.A,GOVERNMENT ISLAMIC SECURITIES - By Type - SPN - Annual,2010,2010-01-01,0.0,0.0,A,Annual,IDN
2951,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),31.A,GOVERNMENT ISLAMIC SECURITIES - By Type - SPN - Annual,2011,2011-01-01,1320.0,1320.0,A,Annual,IDN
2952,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),31.A,GOVERNMENT ISLAMIC SECURITIES - By Type - SPN - Annual,2012,2012-01-01,195.0,195.0,A,Annual,IDN
2953,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),31.A,GOVERNMENT ISLAMIC SECURITIES - By Type - SPN - Annual,2013,2013-01-01,8633.0,8633.0,A,Annual,IDN
2954,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),31.A,GOVERNMENT ISLAMIC SECURITIES - By Type - SPN - Annual,2014,2014-01-01,10735.0,10735.0,A,Annual,IDN
2955,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),31.A,GOVERNMENT ISLAMIC SECURITIES - By Type - SPN - Annual,2015,2015-01-01,14099.0,14099.0,A,Annual,IDN
2956,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),31.A,GOVERNMENT ISLAMIC SECURITIES - By Type - SPN - Annual,2016,2016-01-01,7700.0,7700.0,A,Annual,IDN
2957,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),31.A,GOVERNMENT ISLAMIC SECURITIES - By Type - SPN - Annual,2017,2017-01-01,19640.0,19640.0,A,Annual,IDN
2958,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),31.A,GOVERNMENT ISLAMIC SECURITIES - By Type - SPN - Annual,2018,2018-01-01,25250.0,25250.0,A,Annual,IDN
2959,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),31.A,GOVERNMENT ISLAMIC SECURITIES - By Type - SPN - Annual,2019,2019-01-01,NA,,A,Annual,IDN
2960,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),32.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Savings Sukuk - Annual,2008,2008-01-01,0.0,0.0,A,Annual,IDN
2961,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),32.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Savings Sukuk - Annual,2009,2009-01-01,0.0,0.0,A,Annual,IDN
2962,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),32.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Savings Sukuk - Annual,2010,2010-01-01,0.0,0.0,A,Annual,IDN
2963,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),32.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Savings Sukuk - Annual,2011,2011-01-01,0.0,0.0,A,Annual,IDN
2964,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),32.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Savings Sukuk - Annual,2012,2012-01-01,0.0,0.0,A,Annual,IDN
2965,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),32.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Savings Sukuk - Annual,2013,2013-01-01,0.0,0.0,A,Annual,IDN
2966,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),32.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Savings Sukuk - Annual,2014,2014-01-01,0.0,0.0,A,Annual,IDN
2967,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),32.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Savings Sukuk - Annual,2015,2015-01-01,0.0,0.0,A,Annual,IDN
2968,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),32.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Savings Sukuk - Annual,2016,2016-01-01,2585.12,2585.12,A,Annual,IDN
2969,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),32.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Savings Sukuk - Annual,2017,2017-01-01,2523.91,2523.91,A,Annual,IDN
2970,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),32.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Savings Sukuk - Annual,2018,2018-01-01,4945.68,4945.68,A,Annual,IDN
2971,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),32.A,GOVERNMENT ISLAMIC SECURITIES - By Type - Savings Sukuk - Annual,2019,2019-01-01,NA,,A,Annual,IDN
2972,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),4.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Fixed Rate - Annual,2008,2008-01-01,318925.0,318925.0,A,Annual,IDN
2973,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),4.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Fixed Rate - Annual,2009,2009-01-01,353394.0,353394.0,A,Annual,IDN
2974,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),4.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Fixed Rate - Annual,2010,2010-01-01,399724.0,399724.0,A,Annual,IDN
2975,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),4.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Fixed Rate - Annual,2011,2011-01-01,474526.0,474526.0,A,Annual,IDN
2976,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),4.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Fixed Rate - Annual,2012,2012-01-01,576241.0,576241.0,A,Annual,IDN
2977,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),4.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Fixed Rate - Annual,2013,2013-01-01,707391.0,707391.0,A,Annual,IDN
2978,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),4.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Fixed Rate - Annual,2014,2014-01-01,891865.63,891865.63,A,Annual,IDN
2979,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),4.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Fixed Rate - Annual,2015,2015-01-01,1094057.0,1094057.0,A,Annual,IDN
2980,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),4.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Fixed Rate - Annual,2016,2016-01-01,1339110.8,1339110.8,A,Annual,IDN
2981,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),4.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Fixed Rate - Annual,2017,2017-01-01,1539992.07,1539992.07,A,Annual,IDN
2982,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),4.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Fixed Rate - Annual,2018,2018-01-01,1801260.15,1801260.15,A,Annual,IDN
2983,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),4.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Fixed Rate - Annual,2019,2019-01-01,NA,,A,Annual,IDN
2984,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),5.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Variable rate - Annual,2008,2008-01-01,145934.0,145934.0,A,Annual,IDN
2985,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),5.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Variable rate - Annual,2009,2009-01-01,143286.0,143286.0,A,Annual,IDN
2986,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),5.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Variable rate - Annual,2010,2010-01-01,142795.0,142795.0,A,Annual,IDN
2987,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),5.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Variable rate - Annual,2011,2011-01-01,135063.0,135063.0,A,Annual,IDN
2988,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),5.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Variable rate - Annual,2012,2012-01-01,122755.0,122755.0,A,Annual,IDN
2989,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),5.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Variable rate - Annual,2013,2013-01-01,122755.0,122755.0,A,Annual,IDN
2990,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),5.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Variable rate - Annual,2014,2014-01-01,115734.59,115734.59,A,Annual,IDN
2991,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),5.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Variable rate - Annual,2015,2015-01-01,99134.0,99134.0,A,Annual,IDN
2992,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),5.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Variable rate - Annual,2016,2016-01-01,82993.57,82993.57,A,Annual,IDN
2993,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),5.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Variable rate - Annual,2017,2017-01-01,69755.09,69755.09,A,Annual,IDN
2994,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),5.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Variable rate - Annual,2018,2018-01-01,57288.73,57288.73,A,Annual,IDN
2995,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),5.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Variable rate - Annual,2019,2019-01-01,NA,,A,Annual,IDN
2996,annual,BI,TABEL4_4,IV.4 OUTSTANDING OF GOVERNMENT SECURITIES (Billions of Rp),6.A,GOVERNMENT DEBT SECURITIES - Government Bonds - By Type - Hedge Bond - Annual,2008,2008-01-01,0.0,0.0,A,Annual,IDN
